Credit_Score,Total_Assets,Total_Liabilities,Age,Net_Worth,Years_of_Investing,Number_of_Dependents,Risk_Tolerance_High,Income_Level_High,Time_Horizon_Short-term,Investment_Strategy
609,4943214.244742273,1825045.663416203,65,3118168.5813260702,20,4,True,False,False,1
739,5024645.419100125,2173830.982199447,43,2850814.436900678,28,4,True,True,False,1
690,4893654.305427825,2067185.986822318,58,2826468.318605507,0,2,False,False,True,2
723,5314818.923509255,2146187.247534074,57,3168631.675975181,31,2,False,False,True,1
681,4959429.112390584,1899841.5555268389,63,3059587.5568637457,24,2,True,False,False,1
648,5097565.854253706,2177681.104297362,31,2919884.749956344,5,1,False,True,True,1
644,5049401.70964445,2015253.7832244628,48,3034147.9264199873,37,0,False,False,False,1
666,4761036.05517946,2008686.3890332705,57,2752349.6661461894,21,4,True,True,False,3
720,4856467.401646834,1932291.1985526173,48,2924176.2030942165,10,2,False,False,True,2
687,4792688.937261551,1940802.9925158394,63,2851885.944745711,31,0,False,False,False,1
636,5047368.438639771,2066086.131919356,18,2981282.306720415,35,3,False,False,True,2
712,4840370.979319966,1824744.3598796604,53,3015626.619440306,16,0,False,True,False,1
605,5079353.823066896,2051452.8556628467,64,3027900.967404049,7,4,False,False,True,4
635,4873572.768748883,1836246.3973699631,21,3037326.37137892,11,2,False,False,False,1
672,5145136.781535931,2073803.604197197,63,3071333.1773387343,34,2,False,True,False,1
580,5047357.92060018,1934348.5271542782,31,3113009.3934459016,14,0,False,False,False,4
640,5169363.4068347635,2074992.278023973,27,3094371.1288107904,35,2,True,True,True,1
735,4929880.131063887,1913623.1183205566,41,3016257.0127433306,15,1,False,False,True,2
690,5051922.168252429,2048773.3471190736,26,3003148.8211333556,22,4,True,True,False,0
707,4891745.912464666,1954625.3785041466,63,2937120.5339605194,2,4,False,True,False,1
696,4996708.594985888,1987047.549169342,65,3009661.0458165463,39,3,True,False,False,1
759,5280669.861670837,2071635.671949692,34,3209034.1897211447,19,4,False,False,False,1
751,5231931.10549323,2008269.6745525184,55,3223661.4309407114,28,2,False,False,True,2
714,5196290.722952167,1878162.7271800318,56,3318127.9957721345,38,1,False,False,True,2
704,4922238.958935864,1884163.9209783506,63,3038075.0379575137,8,0,False,False,False,1
687,5020504.706902268,1893736.4209249099,52,3126768.2859773585,37,2,True,False,False,4
737,4894340.327377885,1993340.2602551011,62,2901000.0671227835,8,1,True,False,True,1
697,4970715.124594263,2139655.8803875954,25,2831059.2442066674,29,3,False,False,False,3
592,4905719.845443794,2018885.3560569475,49,2886834.4893868463,37,3,False,False,False,1
786,5196382.123539653,1906162.7591099849,24,3290219.3644296676,21,0,False,True,True,2
698,5159120.5795079805,1858448.4374299236,61,3300672.142078057,33,0,False,True,False,6
746,4765922.869447493,1923961.388734502,27,2841961.480712991,24,2,False,False,False,1
707,5051633.255285642,2155617.002893488,45,2896016.252392154,1,1,False,True,False,4
716,5071472.465459805,1984059.7409624741,28,3087412.724497331,33,3,False,False,False,1
671,4871760.65309102,1993272.1982095663,25,2878488.454881454,9,1,False,False,False,1
759,4929729.990955777,2002710.4403979534,61,2927019.550557823,24,2,True,False,True,0
740,4990056.015165105,2033017.700174172,42,2957038.3149909335,15,1,True,False,True,1
695,5138151.082310857,2179892.643772857,33,2958258.4385380005,34,4,False,True,True,2
616,4813785.022656352,2045680.324110892,49,2768104.6985454606,18,1,False,False,False,1
605,5165186.041052081,1940942.6256213784,53,3224243.4154307023,39,1,False,False,False,1
624,5023930.9923641095,2028695.9186897944,53,2995235.073674315,11,4,True,False,True,1
812,5197877.899700771,2147655.0087910197,56,3050222.8909097514,16,0,False,False,False,1
765,4955796.018531353,1866650.793071013,43,3089145.2254603403,27,3,True,False,True,1
635,4992401.248865084,1932108.644471036,27,3060292.6043940475,30,0,False,True,False,1
767,4971801.04234737,1990814.9357252782,64,2980986.1066220915,17,2,False,True,True,2
734,5048147.13292919,2120776.5773968287,57,2927370.5555323614,12,4,False,False,False,1
673,5120232.631048712,2094268.6099957868,48,3025964.021052925,11,4,False,False,False,1
748,5078815.245802008,1812791.551903877,47,3266023.6938981307,38,3,True,False,True,1
668,5073447.90004884,2238227.4503367012,37,2835220.4497121386,38,2,False,False,False,1
688,5169100.819554244,2030891.7684158853,51,3138209.051138359,39,2,False,False,True,2
698,5110849.147852842,1994455.5084361432,32,3116393.6394166984,17,3,True,True,True,1
711,4951191.203739861,1896091.5695191422,25,3055099.634220719,22,3,False,True,False,6
698,4949701.081777652,2076816.302298014,55,2872884.7794796377,9,3,True,False,False,1
713,4994593.651467954,1985591.4934932515,34,3009002.1579747023,31,3,False,False,False,1
640,4978877.346346546,2161854.7104919883,59,2817022.6358545576,29,0,False,False,False,1
676,4870563.7024361575,2042737.7119437598,29,2827825.990492398,5,4,False,False,True,4
617,4968969.548754775,2095505.999041248,44,2873463.549713527,14,3,False,True,False,1
779,4914531.042976162,1769467.999735647,46,3145063.0432405155,15,2,True,False,False,1
742,4984707.374921674,2091952.6966516373,24,2892754.6782700364,26,0,False,False,False,1
655,5163645.239862758,1825399.1007309204,41,3338246.1391318375,28,0,False,False,False,1
682,5189613.812866331,1925901.0742643315,35,3263712.7386019994,1,4,True,False,True,0
661,5027295.847093723,1792398.2348738648,46,3234897.612219858,29,1,False,True,True,1
727,5234096.807220789,2067994.4200145293,64,3166102.387206259,39,3,False,False,True,2
565,5052422.311069421,2047312.3394837952,58,3005109.9715856253,3,2,False,False,False,1
665,5139279.543903144,1902181.1528187438,53,3237098.3910844,0,1,False,False,False,1
694,4786631.076064087,1992380.2022857207,46,2794250.8737783665,20,0,False,False,False,1
674,5154725.13667758,1892980.4365326702,69,3261744.70014491,9,1,False,True,True,2
641,5138952.795754083,1917057.1419120263,35,3221895.653842057,19,3,False,False,True,2
833,4938627.020711769,1982748.0587746433,68,2955878.961937126,14,1,True,True,True,4
663,4986266.005875613,2030360.8756665187,68,2955905.130209094,22,2,True,False,True,1
676,5065178.586052464,1957445.73120922,47,3107732.8548432444,0,3,False,True,False,1
623,4804235.33984457,1916591.3063034287,30,2887644.033541141,2,3,True,True,False,1
696,4774972.220653233,2174313.0482667317,39,2600659.1723865015,15,4,True,True,False,1
718,5098753.329710384,1951016.3275696149,64,3147737.002140769,37,3,False,False,False,1
660,5046317.697501192,2147710.998012709,23,2898606.699488483,18,3,False,False,False,1
720,5068120.163199844,2201573.799727494,60,2866546.36347235,20,1,True,False,False,0
718,5023997.721553529,1899151.9205823415,22,3124845.800971187,39,3,False,False,False,1
726,4927304.932258984,2035384.8994889073,60,2891920.0327700768,4,2,False,False,False,1
670,5366656.266013945,1975641.9546635011,42,3391014.3113504443,28,0,True,False,False,1
616,5022520.979804024,1905883.0982625037,25,3116637.8815415204,14,3,True,True,False,1
768,4924807.498384516,2056759.1685242255,43,2868048.3298602905,9,0,True,False,False,1
691,5190413.985393391,2001897.8808646228,57,3188516.104528768,33,3,False,False,False,1
695,4904618.46575012,2171247.472599897,32,2733370.9931502226,22,3,False,False,False,1
751,4985002.338362038,1825636.235310422,62,3159366.103051616,35,4,False,False,False,1
600,4947088.212940892,1830373.438631903,35,3116714.7743089893,20,4,False,False,False,1
648,4895186.607144981,2127652.272958382,21,2767534.3341865987,32,1,True,True,False,1
671,5227167.345461541,1970071.3215582434,47,3257096.0239032973,36,3,True,False,True,0
742,4977321.08472645,1791222.1653882533,63,3186098.9193381965,7,1,False,False,False,1
626,5004914.9792148,2000516.2778851567,53,3004398.701329643,39,3,False,True,False,1
735,5067320.205714109,1941486.8261481104,51,3125833.379565999,37,0,False,False,False,1
690,5202601.827656304,1984448.388916132,38,3218153.4387401724,26,3,False,False,False,1
680,5115802.534564602,1804733.0437460265,40,3311069.490818576,33,2,False,False,True,1
628,5214216.109411951,2132123.1489825062,68,3082092.960429445,39,2,False,False,False,1
700,4900819.994747492,1889015.0401868161,64,3011804.9545606757,3,2,True,False,True,1
701,4881842.501381059,1908155.9497703372,44,2973686.551610722,12,0,True,False,False,1
751,4784886.222001637,2095457.4294086022,20,2689428.792593035,21,0,False,True,False,4
702,5187641.923028295,2061120.9596665273,61,3126520.9633617676,37,3,False,False,False,1
737,4934977.298587363,1905012.1324747982,61,3029965.166112565,15,0,True,False,False,0
710,5126344.162766006,2022008.3555746414,62,3104335.8071913645,10,1,False,False,False,1
677,5037159.696167682,2010766.5701583107,64,3026393.1260093716,17,4,False,False,False,1
607,4904242.428281083,2028387.4664540414,36,2875854.9618270416,13,3,True,False,True,0
686,4958253.922032795,1907530.3480789983,20,3050723.5739537966,36,1,False,True,False,1
660,5159893.705217813,2018490.2085038682,66,3141403.4967139447,15,3,True,False,True,0
710,5183759.432495468,1955647.4006554533,19,3228112.031840015,39,0,False,True,False,0
691,4909760.658323398,2095949.7005711512,36,2813810.9577522464,18,1,True,False,True,0
672,4933679.806538182,2021515.5560948278,18,2912164.2504433542,36,1,False,False,False,1
767,5222358.891556583,1991191.9854778422,67,3231166.906078741,4,0,False,False,False,1
754,5051658.319161892,2134410.084346442,33,2917248.23481545,23,2,False,True,True,2
756,4857173.6204921035,1949450.3882771586,32,2907723.232214945,17,3,False,False,False,1
751,5161632.163586545,1887258.7809503253,35,3274373.3826362193,16,1,False,True,True,2
650,4730867.111857462,1959954.940842044,60,2770912.1710154177,10,0,False,False,False,1
772,4999652.106100243,1940253.064144032,68,3059399.0419562105,5,4,True,True,False,4
683,4895904.2801615065,1933045.964908204,63,2962858.3152533025,33,0,False,True,False,1
663,4900093.996997097,2017913.027679829,28,2882180.9693172676,6,1,False,True,False,1
660,4956491.057079826,1903604.9682150625,34,3052886.0888647633,17,2,False,True,False,4
714,4951395.009516258,1944875.3016214992,62,3006519.7078947583,31,1,True,False,True,1
715,5068241.346359329,1932834.5220084756,60,3135406.8243508535,18,1,True,False,False,1
710,4950318.482938003,1965193.3798711253,22,2985125.1030668775,11,1,False,False,False,1
686,5123581.150214064,1944069.5093788994,58,3179511.6408351646,30,2,False,False,False,1
719,5279446.345940305,1860181.7466190187,28,3419264.599321286,2,0,True,True,True,1
633,4935519.46876697,2188332.033655225,54,2747187.435111745,18,3,True,False,False,1
656,4705649.255771614,1812365.777211239,44,2893283.4785603746,23,4,False,False,True,1
685,4697372.99992748,2091902.9656290712,64,2605470.034298409,9,0,False,False,True,2
683,4827991.254856146,2030099.9642152472,29,2797891.290640899,20,1,True,True,False,0
775,4995941.746763006,2002092.8061448715,66,2993848.940618134,37,4,False,True,True,4
632,4939770.3637650665,2045934.7445934766,50,2893835.6191715896,18,2,True,True,True,0
661,5095393.236493746,2090930.2249377498,29,3004463.011555996,20,2,True,False,True,0
669,4995449.909766034,1861762.4048954877,62,3133687.5048705465,1,1,False,True,False,1
720,5037513.940350603,2009021.163153516,19,3028492.777197087,19,2,False,False,False,1
705,4771728.546691592,2000344.319200912,26,2771384.22749068,39,3,False,False,False,1
731,5033563.775299945,1958438.5153636208,24,3075125.2599363243,1,2,False,False,False,1
649,5182213.187693773,1884309.487183488,53,3297903.700510285,17,4,False,False,False,1
687,5000548.954822408,2136776.817764839,31,2863772.137057569,7,0,True,False,False,1
791,5066761.0067218365,1969041.2603473822,46,3097719.7463744543,8,3,False,True,True,2
714,4971160.608131691,2017709.7969387034,60,2953450.8111929875,35,4,False,False,False,1
631,5001780.288724231,1798682.6021515022,43,3203097.6865727287,36,0,False,False,False,1
654,4875181.416948384,2075481.3384165664,45,2799700.0785318175,23,4,True,True,False,1
752,5100352.304421731,2024411.1426105225,36,3075941.161811209,36,4,False,False,True,1
658,5073245.827145558,2009120.6406538559,40,3064125.1864917018,6,2,False,False,False,1
696,5022659.264279955,1972099.8363280038,60,3050559.4279519515,36,1,False,True,False,1
637,5168878.699589247,2106380.6495744414,28,3062498.0500148055,10,2,False,True,False,1
703,4979199.039848598,1883950.3929166067,41,3095248.646931991,16,3,True,True,False,0
638,5181560.486340966,1934287.5605548185,61,3247272.925786148,3,2,True,False,False,5
700,5033197.285925876,2001372.5562191457,48,3031824.7297067307,8,4,True,False,False,1
724,5443880.1353720715,1832883.9119910484,64,3610996.223381023,38,4,False,True,True,1
753,4646489.713792391,2023076.5284052247,21,2623413.185387166,29,0,False,True,False,4
719,5079811.679610307,1934649.4299115238,24,3145162.2496987833,30,1,False,False,False,6
673,5034930.857841049,1826648.0763660674,21,3208282.781474982,30,1,False,True,False,1
655,4801734.849471329,1953924.6684281933,54,2847810.1810431355,23,0,True,False,True,0
706,5016656.795183489,1993187.0299599594,34,3023469.7652235297,31,1,False,False,False,1
714,4621648.2396259615,1920394.3140212984,34,2701253.925604663,29,3,True,False,True,0
729,4762483.002288223,1883043.9754745418,53,2879439.0268136812,5,2,False,False,False,2
711,5086066.1748761805,1739628.1729638658,36,3346438.0019123144,34,2,False,False,True,1
692,5319709.030558974,2092076.6646634534,60,3227632.36589552,4,2,False,False,True,1
644,5030229.6935410155,1861259.7179850102,57,3168969.9755560053,3,0,True,False,True,1
756,5125813.076473739,2155873.271346885,59,2969939.805126854,38,3,False,False,True,1
777,4968034.472126596,1974251.7706227677,65,2993782.701503828,17,3,True,False,False,0
717,4904141.372008543,2108844.073481523,60,2795297.2985270205,7,2,True,False,False,1
736,5055962.815033861,2009539.6779522859,44,3046423.1370815756,25,3,True,True,False,1
705,4669210.629060376,2011855.9976935687,40,2657354.631366808,36,0,True,False,False,0
699,4702268.856327818,2146293.6002304563,49,2555975.2560973614,26,2,False,False,True,2
691,4855720.166799835,2141146.7111757114,54,2714573.4556241236,25,3,True,False,True,1
726,4877910.327571867,2000443.8488043465,62,2877466.4787675207,38,2,False,False,False,1
715,4903512.609343479,2058151.2504833667,32,2845361.3588601127,28,1,True,True,False,1
701,5141060.494374735,1973181.9393843228,55,3167878.5549904127,3,2,False,False,True,1
638,4964442.147740045,1977093.5833267856,31,2987348.564413259,15,4,True,False,False,0
754,5211732.859540844,1924294.716593346,45,3287438.1429474982,23,3,True,True,False,0
694,4774202.522240568,1965480.7706208823,45,2808721.7516196854,35,3,True,False,False,0
685,4976281.516498934,1988750.8441637908,66,2987530.6723351427,14,1,False,False,False,1
652,5043043.216876777,1874300.7321951152,65,3168742.4846816617,16,4,False,True,False,1
736,4813062.171801222,1911351.8075328467,39,2901710.3642683746,8,3,False,True,True,2
774,5229342.232667568,2006793.2141680692,67,3222549.018499499,27,2,True,True,False,4
788,4895629.88986274,1918256.2286701608,47,2977373.6611925797,26,1,True,True,True,4
697,4851132.474225945,2100068.6430635666,63,2751063.831162378,21,4,False,False,False,1
616,4854373.526553039,1968921.287091285,68,2885452.2394617544,10,4,True,False,False,1
674,5131190.0128718475,2192018.35133026,28,2939171.6615415877,26,3,False,False,False,1
713,4998766.5847174395,1981871.1086350717,67,3016895.476082368,34,1,False,False,False,1
750,4942270.89869577,2030567.3557216234,60,2911703.542974146,38,2,False,False,False,1
723,5008205.966343634,1909335.5685741073,67,3098870.3977695266,20,4,True,True,False,0
724,4851990.026036264,2078919.8812453945,60,2773070.14479087,27,0,True,True,False,0
713,4847343.629352333,1858769.775945086,51,2988573.853407247,0,1,True,False,False,1
779,4923427.645722611,1913020.7550744181,54,3010406.8906481927,2,2,True,True,True,4
779,5002044.547433192,2093006.755154021,51,2909037.792279171,23,2,True,False,False,1
755,5104880.23108556,2060899.5478196968,41,3043980.6832658635,33,0,False,False,True,1
598,4905360.190436545,2133966.6922201035,28,2771393.4982164414,16,4,False,True,False,1
665,4977041.462838992,1940523.3017045688,40,3036518.1611344228,10,3,True,True,False,1
741,5111231.5866342755,1989323.6169034638,47,3121907.9697308117,34,4,True,False,False,1
579,5065937.297576022,2185144.54167613,20,2880792.755899892,1,1,False,False,False,5
787,4690079.300216805,2003621.2254731944,53,2686458.074743611,34,4,True,False,False,1
772,4807569.963215287,1881358.6389774687,42,2926211.324237818,34,1,False,False,True,1
725,4890686.291375712,1828876.966119634,27,3061809.3252560776,10,0,True,True,False,0
691,4833483.536154177,2113308.834555448,52,2720174.701598729,8,4,True,True,False,0
705,4948634.5957275005,1979018.924879827,50,2969615.6708476734,16,4,True,False,False,1
725,4898269.313918657,1867610.8344893646,59,3030658.479429292,7,0,True,True,False,1
663,4752291.409119702,2001994.320464772,67,2750297.08865493,9,2,True,False,False,0
601,4670827.326870786,1967154.5071548943,41,2703672.819715892,25,0,False,False,True,2
733,4973878.402882045,1885348.2329179554,49,3088530.16996409,31,4,False,False,False,1
728,4899002.90245035,2232489.336506096,18,2666513.565944254,1,2,False,False,False,1
736,5194669.261951928,1973108.5833725783,23,3221560.67857935,17,0,False,False,False,1
762,5486103.41787502,1986613.944178346,35,3499489.4736966738,10,2,False,False,False,1
609,5036459.757933728,1817770.569526092,53,3218689.1884076362,32,0,True,False,False,1
626,5429990.979801261,1961452.0292172232,64,3468538.9505840377,9,3,True,False,False,0
632,4838351.347483396,2077050.4901447557,20,2761300.85733864,25,2,True,False,False,6
718,4967701.108875355,2089849.9907770287,46,2877851.118098326,38,4,True,False,False,0
736,5105177.960226985,2108662.223983724,68,2996515.7362432606,28,1,False,True,False,1
726,4909154.618166838,1973606.8818702614,61,2935547.7362965764,7,3,False,True,True,1
722,4938660.744768072,2109667.317431419,32,2828993.4273366528,8,3,False,True,False,1
617,5305972.3674466815,1941867.4718627634,34,3364104.8955839183,13,0,False,False,False,1
788,5063674.209508695,2014211.3696657347,46,3049462.8398429602,2,0,True,False,False,0
619,5092326.002598612,2125812.260581086,26,2966513.7420175257,36,3,True,False,False,4
772,5403263.847444037,2064633.0369295208,65,3338630.810514516,2,0,False,False,True,2
741,5271196.406607199,2053286.486877422,25,3217909.9197297776,36,0,False,False,False,1
738,5248399.598101184,2020775.4725590926,67,3227624.125542091,4,3,True,False,False,1
705,5097150.257677827,1791832.4502343198,68,3305317.807443507,26,2,False,False,True,1
758,4994869.956906895,1989713.7378071775,46,3005156.2190997177,13,1,True,False,False,6
678,5077627.2863420155,2014640.8116537912,41,3062986.4746882245,39,3,False,False,False,1
678,5161145.841093609,1930109.9456542518,26,3231035.8954393575,1,3,False,True,True,2
744,4778550.19928569,2013263.4156095847,30,2765286.783676105,25,4,True,True,False,0
660,4981796.997216799,1859600.3927494355,38,3122196.604467364,21,1,True,False,False,1
655,4985802.21280055,1801151.9028941416,43,3184650.3099064087,31,3,True,True,False,1
751,5030651.205582002,1998302.0115098697,48,3032349.1940721325,35,0,True,False,False,1
625,5265701.601399989,2132105.6968386644,49,3133595.9045613245,5,4,False,False,True,1
764,5164924.14190398,2012923.1412638992,39,3152001.0006400803,35,0,False,False,True,1
745,4787007.680519521,2055362.3872651034,48,2731645.293254418,15,0,False,False,False,6
719,5261880.6580095785,1896422.8164631694,21,3365457.841546409,19,3,False,False,True,1
719,5109886.751202794,2056474.5156295293,40,3053412.235573265,8,0,True,False,False,1
748,4904949.519852711,2005680.729007175,31,2899268.7908455357,31,4,False,False,False,5
575,5084816.303212651,1995649.357141132,66,3089166.946071519,33,4,False,False,False,1
657,5095735.766323968,1955723.0048878111,61,3140012.761436157,27,1,False,True,False,1
710,5080731.757834656,1968715.1493225568,20,3112016.6085120994,7,3,False,False,False,1
620,4820034.354181402,2098047.929966034,46,2721986.4242153685,36,4,True,False,False,6
652,5147402.956946937,1968862.2107180117,47,3178540.746228926,29,0,True,True,True,1
750,4989633.8726115525,2111054.064891669,52,2878579.8077198835,7,4,False,False,False,1
729,5002420.486341861,2123521.4996607457,43,2878898.9866811153,15,2,True,False,False,0
715,5078000.0280987015,2255706.8272949867,39,2822293.200803715,25,1,True,False,False,1
710,4979519.303798173,2010180.4113690453,25,2969338.8924291274,19,1,False,False,False,1
641,4937482.796786393,2064206.3015468863,20,2873276.4952395065,9,0,False,False,False,1
711,4940045.371933648,2090384.6462414663,65,2849660.725692182,29,0,False,False,True,1
592,4902921.937542027,2030487.6683399908,34,2872434.269202036,10,3,False,False,False,1
798,5024142.314272969,2088149.448266686,34,2935992.866006283,31,2,True,False,True,0
700,5115367.274888029,2020374.7816932183,63,3094992.493194811,16,2,False,False,False,1
722,5114998.775670364,1910706.492349427,48,3204292.2833209364,21,4,False,False,True,1
746,4874791.199055846,2106198.4993261606,53,2768592.699729685,39,3,False,False,False,1
649,5047428.704101706,1978152.2031371817,19,3069276.500964524,3,3,False,False,True,2
809,5172486.226143131,1967699.0145128365,59,3204787.2116302946,26,4,True,False,True,0
691,5199332.659968068,2055042.061385879,44,3144290.5985821886,26,1,True,True,True,1
676,4841938.840480338,2197488.479565089,66,2644450.3609152487,23,4,False,True,False,1
688,4815361.551451385,2040372.8618576028,60,2774988.689593782,15,3,False,False,False,1
748,4906340.575420607,1919561.8056205194,60,2986778.7698000874,28,2,False,False,False,1
649,4887800.455738695,1864700.400074124,32,3023100.055664571,34,4,False,True,False,1
628,4749795.441097868,2023442.2706596104,18,2726353.170438257,0,3,False,False,True,1
724,5480336.945779788,2151874.0957890395,63,3328462.849990749,27,3,True,False,False,1
702,5108578.320003371,1895452.9488429576,57,3213125.371160413,35,1,True,False,False,0
623,4778111.816597881,2014895.7611812456,62,2763216.0554166352,15,0,False,True,False,1
683,5034595.8405272635,2028337.786773157,45,3006258.053754106,5,1,False,True,True,1
648,4859097.828301393,1944299.6787032713,31,2914798.149598122,27,3,False,False,True,2
762,5001008.603919696,2058464.1795795774,51,2942544.4243401187,4,4,True,True,True,4
618,4896736.464638484,2008471.5818453664,41,2888264.8827931173,38,1,False,True,True,1
691,4918342.728347237,1866437.8706874556,49,3051904.8576597814,38,3,False,False,False,1
683,4946319.506520712,2016888.2741727897,55,2929431.2323479224,22,4,False,True,False,1
699,5215435.102693838,1843371.451746506,36,3372063.6509473324,35,1,False,False,False,1
664,4890393.892845659,1887267.2056575497,33,3003126.687188109,13,3,False,True,True,4
833,5290058.623489156,2096396.1481213293,44,3193662.4753678273,11,4,False,False,False,1
668,5155211.5828510225,2035032.321606996,21,3120179.2612440265,31,2,False,False,False,3
648,5077948.832429792,1895049.9016455852,25,3182898.930784207,31,2,False,True,False,1
722,4678252.543650654,2054576.05446125,29,2623676.489189404,10,1,False,False,False,1
647,4979694.584949885,2157745.908916272,51,2821948.6760336123,23,2,False,False,True,2
685,4944660.050389881,2088116.4654339238,26,2856543.5849559577,35,4,True,True,False,1
769,5291043.142324667,1911600.9210370434,22,3379442.221287624,36,1,True,False,False,1
754,5183714.418872614,1932571.0457483102,62,3251143.373124304,15,4,True,False,False,1
582,5166238.316647845,1970671.4862131982,42,3195566.8304346474,11,3,True,False,False,0
743,4762617.049799022,1868812.4785023087,28,2893804.5712967133,3,3,False,False,True,2
608,5143174.463154561,1844644.4887640995,46,3298529.974390461,9,4,True,False,False,1
688,4961859.1989355385,1992180.2962134515,50,2969678.9027220868,37,4,False,True,False,1
682,4963515.466708853,1964915.8107906322,32,2998599.655918221,2,3,False,True,False,1
603,5032838.8214515885,1959176.0090682514,61,3073662.812383337,1,2,False,True,False,1
697,4988310.272078459,1926454.0283417655,26,3061856.2437366936,18,1,False,False,False,1
577,5077053.891428971,2011029.53764109,27,3066024.3537878804,30,4,False,False,True,2
639,4782895.116141085,1853535.1504027052,68,2929359.9657383794,17,1,False,False,False,1
685,4865723.766011677,2124086.1046508173,64,2741637.6613608594,18,2,False,True,True,1
655,5048589.901112728,2027711.6830746725,53,3020878.218038055,28,1,False,True,False,1
657,5183967.518724438,2084229.8407886035,20,3099737.677935834,33,2,False,False,True,1
702,4882026.358540004,1961153.0044196823,60,2920873.3541203216,35,1,True,False,True,0
657,5015103.155338366,1985504.2181269983,47,3029598.9372113673,38,1,False,False,False,2
640,5384803.272518951,1945831.5722498342,58,3438971.700269117,12,1,False,True,False,1
654,5175352.044354548,2024656.613017115,47,3150695.431337433,9,1,False,True,True,1
677,4827561.9825991895,2014694.1544810613,27,2812867.8281181282,26,4,False,True,False,0
700,5088832.259007651,1907057.5951834782,50,3181774.663824173,19,3,True,False,True,0
733,4954860.0728447465,1887019.5398261843,23,3067840.533018562,30,3,True,False,True,0
697,4852583.589956895,2022795.5673385055,54,2829788.0226183897,39,0,False,True,False,1
712,5137680.336040366,2080012.556529621,43,3057667.779510746,35,4,False,True,False,1
655,5010518.237743713,2197783.2743430845,60,2812734.9634006284,12,4,False,True,False,1
698,4879800.557615343,1948407.4834754039,52,2931393.0741399387,24,3,False,False,False,1
702,5302921.895746667,2148535.8800160866,19,3154386.0157305803,15,0,False,False,False,1
680,5078041.304423792,2094016.7023641502,59,2984024.602059642,39,2,False,False,False,1
677,4990956.604447917,1983693.584131417,32,3007263.0203165,21,2,False,False,False,1
750,5021881.083467471,1932735.6498789955,18,3089145.433588476,8,0,False,True,False,1
617,5042526.160358983,1892804.8789762454,33,3149721.2813827377,37,2,False,True,False,6
688,5052035.0580723975,1927100.1583556214,27,3124934.899716776,8,4,True,False,False,1
704,5313953.223054093,2154849.6036354024,50,3159103.619418691,35,1,False,False,False,1
659,4928723.772317779,1881438.9022205216,31,3047284.8700972577,4,1,True,False,False,1
719,4769821.5874200985,2030820.2270352824,34,2739001.3603848163,18,0,False,False,True,1
786,4936393.704114187,1973934.5927064125,21,2962459.111407774,24,2,False,True,False,4
751,5027642.633059442,1931027.2060717172,56,3096615.426987725,8,1,False,False,False,1
752,4812342.501846132,2018129.9198849846,29,2794212.5819611475,25,3,False,False,False,1
690,5076410.660239794,2024041.587714803,63,3052369.0725249914,19,2,False,True,False,2
666,4846143.226869617,2096393.3796658893,34,2749749.8472037273,11,3,False,False,True,1
668,5045231.1062262,2175858.8872546786,32,2869372.2189715216,16,4,True,False,False,0
751,4959606.275299502,1821836.2070401374,67,3137770.068259364,17,0,True,False,False,1
769,4699116.809226489,1936525.8804786277,54,2762590.9287478607,22,0,True,False,False,0
701,5019958.069489516,2167080.8493150454,55,2852877.220174471,29,4,False,True,False,1
722,5032714.111329213,1935573.3553929906,45,3097140.755936222,23,3,True,True,False,5
699,4766958.221645453,1973901.4288147509,19,2793056.792830702,29,4,True,False,True,1
638,5090399.047446587,1975623.0417045527,20,3114776.0057420344,20,0,False,False,False,1
782,4805824.6108514955,2084772.9282928493,19,2721051.6825586464,28,4,True,True,False,4
651,4965378.054278216,2143415.0632120552,19,2821962.991066161,35,1,False,True,False,1
717,4999755.228848725,2013229.534085513,54,2986525.6947632115,12,0,False,False,False,1
627,4893332.516888294,2022347.4470666847,54,2870985.0698216096,14,2,False,True,False,1
770,5031744.762922651,2182069.1915741027,52,2849675.5713485484,26,0,False,False,True,1
657,5051367.901501127,1922373.2544506236,23,3128994.6470505027,28,1,False,False,False,4
693,4950869.864001697,2146410.720417196,55,2804459.143584501,2,1,True,False,False,1
658,5056158.820659566,1993740.3675510823,53,3062418.4531084835,22,1,False,False,False,1
718,4829452.1038624,1911658.6885418708,32,2917793.4153205296,31,4,False,False,True,1
708,5088789.654020584,2022308.117065876,28,3066481.5369547084,30,1,False,False,False,1
684,4979876.451480329,1945563.02922145,26,3034313.422258879,8,2,False,True,False,1
603,4872549.309879033,2191405.8056608485,37,2681143.5042181844,21,3,True,True,True,5
700,4963288.97492529,2077394.7323800211,40,2885894.2425452685,39,2,False,True,False,1
624,5042465.063812534,1969325.7749845139,28,3073139.2888280204,10,2,False,True,False,1
733,5315997.444887724,2001826.1023939084,34,3314171.3424938153,19,3,True,False,True,1
712,4932614.0419225665,2069930.909770543,47,2862683.1321520237,13,0,True,True,False,0
780,4897656.5025987625,1942195.4414012781,65,2955461.0611974844,3,3,False,False,True,2
747,4776515.936143713,1955440.1427765219,25,2821075.793367191,3,4,False,False,False,1
665,5109911.961371602,1941180.3688706118,47,3168731.59250099,32,3,False,True,False,1
721,5066924.282086554,1925095.1927076841,26,3141829.08937887,38,4,False,True,False,1
710,4834077.731999655,2138026.7807686203,44,2696050.951231035,26,4,False,True,True,2
